OIL9 菜油指数 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    持仓量	    结算价
2015/09/01	5642	5696	5622	5688	46194	210502	0
2015/09/02	5670	5682	5602	5636	56432	212738	0
2015/09/07	5608	5648	5598	5644	39324	206564	0
2015/09/08	5660	5700	5646	5680	53134	208830	0
2015/09/09	5706	5712	5660	5662	70000	219568	0
2015/09/10	5672	5694	5624	5692	94152	225066	0
2015/09/11	5680	5714	5672	5678	79098	228262	0
2015/09/14	5664	5684	5620	5666	78828	227772	0
2015/09/15	5682	5704	5604	5610	103214	232776	0
2015/09/16	5606	5646	5590	5640	76034	236012	0
2015/09/17	5642	5652	5600	5622	51562	227236	0
2015/09/18	5606	5648	5606	5612	44586	226382	0
2015/09/21	5594	5626	5578	5608	57176	225228	0
2015/09/22	5618	5634	5556	5574	71818	228458	0
2015/09/23	5560	5608	5554	5580	67004	220228	0
2015/09/24	5596	5620	5576	5598	42638	220138	0
2015/09/25	5584	5652	5580	5636	140444	211836	0
2015/09/28	5684	5692	5646	5668	73016	205068	0
2015/09/29	5660	5670	5578	5602	72442	191734	0
2015/09/30	5630	5638	5602	5622	42570	189916	0
2015/10/08	5700	5736	5640	5656	40006	192952	0
2015/10/09	5654	5724	5652	5704	68032	204592	0
2015/10/12	5702	5800	5676	5770	91310	208938	0
2015/10/13	5764	5802	5712	5788	55202	216094	0
2015/10/14	5782	5790	5756	5780	51544	218026	0
2015/10/15	5810	5816	5750	5760	60804	220720	0
2015/10/16	5742	5768	5712	5748	51428	220478	0
2015/10/19	5734	5746	5696	5706	54322	222836	0
2015/10/20	5682	5694	5606	5638	84684	222448	0
2015/10/21	5650	5686	5650	5664	52076	218676	0
2015/10/22	5668	5728	5664	5726	66730	221758	0
2015/10/23	5724	5732	5648	5666	63402	214908	0
2015/10/26	5672	5672	5632	5644	56806	209546	0
2015/10/27	5642	5646	5586	5634	77828	216574	0
2015/10/28	5632	5650	5600	5618	55250	214614	0
2015/10/29	5626	5694	5622	5636	58830	212110	0
2015/10/30	5640	5654	5620	5628	38136	210422	0
2015/11/02	5622	5658	5602	5652	47588	215214	0
2015/11/03	5630	5650	5618	5628	66348	208500	0
2015/11/04	5634	5702	5622	5702	99016	219052	0
2015/11/05	5696	5740	5664	5708	101292	212540	0
2015/11/06	5704	5708	5642	5664	91664	210040	0
2015/11/09	5662	5698	5644	5674	59860	213596	0
2015/11/10	5686	5706	5646	5682	66642	214750	0
2015/11/11	5674	5676	5604	5612	92316	211682	0
2015/11/12	5614	5632	5580	5618	66432	199754	0
2015/11/13	5602	5640	5568	5610	54226	194606	0
2015/11/16	5598	5614	5526	5542	87810	204110	0
2015/11/17	5532	5576	5500	5566	114130	214248	0
2015/11/18	5570	5582	5538	5556	56262	209690	0
2015/11/19	5564	5576	5524	5538	61814	202740	0
2015/11/20	5532	5622	5506	5616	81244	199798	0
2015/11/23	5612	5668	5594	5606	83156	201664	0
2015/11/24	5614	5780	5594	5752	113990	207544	0
2015/11/25	5736	5762	5698	5730	69750	208170	0
2015/11/26	5716	5808	5694	5742	105744	211994	0
2015/11/27	5752	5802	5734	5790	63998	218098	0
2015/11/30	5778	5786	5720	5756	56628	210428	0
2015/12/01	5778	5844	5768	5786	80244	218504	0
2015/12/02	5792	5852	5768	5820	58202	220926	0
2015/12/03	5810	5846	5756	5794	65244	222904	0
2015/12/04	5806	5840	5792	5796	57350	224496	0
2015/12/07	5806	5922	5780	5874	81658	225968	0
2015/12/08	5874	5880	5744	5770	73144	220566	0
2015/12/09	5708	5708	5628	5640	165414	245406	0
2015/12/10	5646	5668	5610	5628	98126	250270	0
2015/12/11	5606	5662	5572	5652	154312	250658	0
2015/12/14	5652	5678	5596	5636	97256	242610	0
2015/12/15	5602	5678	5596	5622	88176	245440	0
2015/12/16	5614	5628	5590	5616	86300	232068	0
2015/12/17	5608	5644	5574	5588	95660	225382	0
2015/12/18	5584	5612	5570	5610	84310	220806	0
2015/12/21	5624	5666	5606	5662	112954	235416	0
2015/12/22	5656	5684	5642	5652	108900	252862	0
2015/12/23	5660	5668	5628	5650	62952	249746	0
2015/12/24	5658	5688	5636	5644	72194	250334	0
2015/12/25	5636	5672	5636	5660	40234	253992	0
2015/12/28	5662	5668	5610	5616	67874	246020	0
2015/12/29	5608	5682	5592	5678	84054	242584	0
2015/12/30	5674	5734	5666	5716	144298	248226	0
2015/12/31	5704	5716	5680	5704	86964	245096	0
2016/01/04	5700	5728	5632	5660	77608	234054	0
2016/01/05	5648	5702	5642	5698	67906	235822	0
2016/01/06	5688	5694	5628	5636	78236	230112	0
2016/01/07	5624	5666	5616	5626	74754	232092	0
2016/01/08	5626	5656	5612	5624	61454	233390	0
2016/01/11	5628	5630	5584	5592	121010	235288	0
2016/01/12	5582	5600	5536	5542	111194	230764	0
2016/01/13	5548	5568	5532	5548	66420	233960	0
2016/01/14	5554	5570	5526	5544	87502	238164	0
2016/01/15	5534	5564	5526	5544	64246	239616	0
2016/01/18	5528	5592	5524	5576	94556	234742	0
2016/01/19	5572	5610	5566	5590	76402	246312	0
2016/01/20	5606	5614	5544	5558	84726	249508	0
2016/01/21	5562	5576	5538	5546	128790	229656	0
2016/01/22	5546	5584	5544	5580	89608	231688	0
2016/01/25	5604	5604	5566	5584	69048	235496	0
2016/01/26	5572	5606	5568	5586	68856	236924	0
2016/01/27	5594	5600	5568	5594	71898	242736	0
2016/01/28	5596	5604	5574	5582	54332	244846	0
2016/01/29	5580	5598	5556	5562	90614	232056	0
2016/02/01	5564	5586	5558	5564	53766	223562	0
2016/02/02	5562	5600	5554	5596	54936	223560	0
2016/02/03	5604	5604	5560	5570	61452	224258	0
2016/02/04	5576	5604	5560	5596	69834	215452	0
2016/02/05	5586	5612	5582	5604	54938	210436	0
2016/02/15	5658	5714	5652	5676	87144	209226	0
2016/02/16	5670	5680	5638	5654	99658	230854	0
2016/02/17	5642	5650	5624	5642	58302	231010	0
2016/02/18	5650	5682	5642	5650	54682	234872	0
2016/02/19	5648	5650	5618	5634	114344	259208	0
2016/02/22	5616	5646	5604	5636	100456	265150	0
2016/02/23	5628	5636	5594	5604	77150	265258	0
2016/02/24	5602	5618	5558	5572	96738	265830	0
2016/02/25	5556	5582	5552	5562	51396	263028	0
2016/02/26	5566	5570	5530	5546	101112	269000	0
2016/02/29	5550	5566	5510	5542	85804	265714	0
2016/03/01	5546	5548	5504	5530	77844	272126	0
2016/03/02	5530	5566	5494	5516	145690	282292	0
2016/03/03	5518	5534	5500	5524	95986	268922	0
2016/03/04	5534	5570	5532	5560	123602	265088	0
2016/03/07	5568	5670	5554	5632	180124	262178	0
2016/03/08	5612	5664	5594	5610	184622	261354	0
2016/03/09	5622	5626	5562	5626	106644	250374	0
2016/03/10	5636	5662	5612	5614	123746	253290	0
2016/03/11	5612	5756	5606	5730	207650	259330	0
2016/03/14	5726	5790	5722	5736	164354	249196	0
2016/03/15	5732	5758	5702	5718	133626	243932	0
2016/03/16	5724	5760	5700	5714	117870	246044	0
2016/03/17	5720	5822	5718	5812	155540	257650	0
2016/03/18	5812	5880	5806	5848	158584	263778	0
2016/03/21	5850	5910	5806	5882	142452	268488	0
2016/03/22	5890	5942	5870	5924	114474	272950	0
2016/03/23	5922	5956	5874	5880	100734	274488	0
2016/03/24	5864	5876	5808	5814	123114	266084	0
2016/03/25	5792	5888	5792	5878	94982	267706	0
2016/03/28	5888	5918	5864	5864	101566	272904	0
2016/03/29	5878	5902	5836	5862	85494	270742	0
2016/03/30	5888	5888	5798	5832	114712	277330	0
2016/03/31	5818	5856	5802	5844	73426	275876	0
2016/04/01	5826	5956	5820	5950	137044	292406	0
2016/04/05	5932	5964	5906	5952	75154	301546	0
2016/04/06	5924	5934	5870	5892	90634	297246	0
2016/04/07	5872	5948	5868	5930	113670	309452	0
2016/04/08	5916	5916	5878	5896	84000	308842	0
2016/04/11	5896	6044	5894	5980	268710	338050	0
2016/04/12	5974	6038	5942	5988	201632	353964	0
2016/04/13	5978	6146	5968	6032	267772	362270	0
2016/04/14	6020	6084	6018	6080	155348	361906	0
2016/04/15	6082	6114	6012	6020	160036	369614	0
2016/04/18	5998	6032	5954	6018	204320	387676	0
2016/04/19	6054	6112	6036	6092	167960	373506	0
2016/04/20	6108	6250	6098	6192	264496	377744	0
2016/04/21	6168	6404	6130	6330	360278	398618	0
2016/04/22	6336	6358	6166	6264	361752	384144	0
2016/04/25	6220	6326	6156	6240	290804	406074	0
2016/04/26	6238	6310	6206	6240	253664	407168	0
2016/04/27	6264	6282	6210	6234	184430	413600	0
2016/04/28	6226	6228	6072	6116	257884	404134	0
2016/04/29	6134	6166	6052	6052	193006	398778	0
2016/05/03	6048	6098	6010	6092	124912	401704	0
2016/05/04	6072	6144	6036	6134	262378	419790	0
2016/05/05	6164	6178	6106	6124	187344	409800	0
2016/05/06	6154	6158	5972	6032	214996	405762	0
2016/05/09	6054	6200	6036	6168	254150	411710	0
2016/05/10	6160	6202	6078	6172	269294	391644	0
2016/05/11	6168	6372	6146	6338	321264	405108	0
2016/05/12	6310	6354	6226	6292	275518	413288	0
2016/05/13	6276	6338	6038	6044	503284	399734	0
2016/05/16	6030	6136	6022	6064	310846	373606	0
2016/05/17	6098	6200	6086	6196	168672	369570	0
2016/05/18	6184	6356	6098	6184	462802	377736	0
2016/05/19	6174	6264	6136	6138	352972	372638	0
2016/05/20	6090	6136	6068	6104	230440	376340	0
2016/05/23	6124	6136	5898	5922	383272	345786	0
2016/05/24	5946	5976	5876	5940	257774	343302	0
2016/05/25	5934	5982	5898	5922	168934	344988	0
2016/05/26	5958	6058	5958	6046	193566	350976	0
2016/05/27	6064	6072	5974	6020	146630	349228	0
2016/05/30	6014	6176	6000	6166	280468	316910	0
2016/05/31	6192	6264	6120	6122	302168	294804	0
2016/06/01	6144	6180	6116	6148	166924	304036	0
2016/06/02	6130	6208	6080	6186	212318	296004	0
2016/06/03	6210	6330	6196	6328	287664	296214	0
2016/06/06	6348	6404	6312	6368	223720	300434	0
2016/06/07	6368	6454	6310	6442	254562	311442	0
2016/06/08	6406	6422	6338	6380	172570	301604	0
2016/06/13	6414	6458	6336	6338	142226	302730	0
2016/06/14	6350	6370	6246	6278	186988	295266	0
2016/06/15	6282	6350	6234	6240	163344	294992	0
2016/06/16	6254	6268	6146	6162	177162	296862	0
2016/06/17	6150	6166	6060	6148	241216	290292	0
2016/06/20	6158	6196	6116	6164	167850	284404	0
2016/06/21	6146	6248	6132	6146	195600	291850	0
2016/06/22	6118	6220	6116	6202	155676	298980	0
2016/06/23	6198	6242	6164	6184	154106	300996	0
2016/06/24	6200	6228	6104	6106	203134	294316	0
2016/06/27	6106	6218	6104	6214	149220	292548	0
2016/06/28	6202	6292	6194	6268	221860	290630	0
2016/06/29	6280	6304	6214	6244	163978	296314	0
2016/06/30	6242	6322	6222	6316	232068	319836	0
2016/07/01	6304	6420	6276	6362	281108	326872	0
2016/07/04	6374	6610	6370	6606	337392	378778	0
2016/07/05	6622	6776	6370	6592	755460	407084	0
2016/07/06	6584	6652	6346	6348	465484	372330	0
2016/07/07	6276	6364	6214	6254	413132	357638	0
2016/07/08	6304	6356	6186	6260	331270	361920	0
2016/07/11	6288	6340	6236	6326	228684	359270	0
2016/07/12	6340	6376	6244	6278	224886	355128	0
2016/07/13	6278	6482	6274	6424	287394	374706	0
2016/07/14	6446	6474	6346	6454	273038	381488	0
2016/07/15	6464	6472	6356	6430	222114	383718	0
2016/07/18	6422	6530	6374	6422	435198	395232	0
2016/07/19	6414	6436	6326	6372	262778	401998	0
2016/07/20	6372	6432	6302	6430	256154	404072	0
2016/07/21	6420	6472	6402	6432	257022	410106	0
2016/07/22	6442	6460	6310	6340	218942	396388	0
2016/07/25	6328	6338	6228	6272	212454	377860	0
2016/07/26	6246	6258	6172	6216	165098	364034	0
2016/07/27	6212	6278	6188	6202	167836	354402	0
2016/07/28	6218	6242	6154	6160	185576	342902	0
2016/07/29	6148	6198	6110	6114	203504	329934	0
2016/08/01	6126	6238	6118	6216	178952	325724	0
2016/08/02	6200	6228	6172	6224	146990	318474	0
2016/08/03	6232	6266	6198	6232	114754	316686	0
2016/08/04	6292	6294	6206	6252	114850	310500	0
2016/08/05	6262	6276	6196	6212	126932	316534	0
2016/08/08	6214	6278	6192	6264	121132	311100	0
2016/08/09	6266	6316	6236	6292	152088	310980	0
2016/08/10	6284	6312	6248	6262	100022	313742	0
2016/08/11	6294	6298	6192	6196	137686	310282	0
2016/08/12	6204	6240	6192	6234	110462	315332	0
2016/08/15	6222	6402	6202	6384	213684	307288	0
2016/08/16	6386	6422	6356	6416	166864	306306	0
2016/08/17	6408	6472	6366	6442	181274	307574	0
2016/08/18	6464	6496	6432	6444	156712	309612	0
2016/08/19	6428	6516	6414	6516	155466	311932	0
2016/08/22	6488	6514	6408	6412	147866	310378	0
2016/08/23	6404	6426	6386	6400	112740	312516	0
2016/08/24	6424	6508	6418	6490	173398	311356	0
2016/08/25	6484	6494	6304	6364	205680	293206	0
2016/08/26	6354	6360	6292	6326	110920	286918	0
2016/08/29	6334	6368	6308	6320	94340	284850	0
2016/08/30	6306	6356	6302	6338	76914	284062	0
2016/08/31	6338	6374	6190	6206	209614	274770	0
2016/09/01	6204	6230	6176	6202	100430	269810	0
2016/09/02	6206	6246	6194	6214	103264	269430	0
2016/09/05	6238	6288	6232	6256	121266	274070	0
2016/09/06	6264	6298	6262	6272	118306	278082	0
2016/09/07	6260	6294	6240	6278	108382	273364	0
2016/09/08	6276	6302	6240	6282	111120	276276	0
2016/09/09	6288	6326	6276	6326	112154	276596	0
2016/09/12	6312	6322	6196	6198	138920	280194	0
2016/09/13	6202	6236	6176	6232	129212	283088	0
2016/09/14	6190	6194	6100	6108	141202	286190	0
2016/09/19	6166	6212	6156	6206	78914	263566	0
2016/09/20	6230	6422	6228	6410	238920	251580	0
2016/09/21	6390	6410	6360	6380	150644	252404	0
2016/09/22	6368	6454	6360	6394	167270	259658	0
2016/09/23	6428	6466	6396	6446	152870	264600	0
2016/09/26	6412	6508	6392	6480	159034	266088	0
2016/09/27	6478	6492	6386	6428	109026	260470	0
2016/09/28	6398	6408	6328	6352	125924	246098	0
2016/09/29	6332	6398	6324	6350	116324	241466	0
2016/09/30	6360	6378	6290	6336	118468	234830	0
2016/10/10	6288	6316	6260	6292	111044	251442	0
2016/10/11	6290	6426	6288	6416	180174	272468	0
2016/10/12	6428	6510	6388	6462	273038	294914	0
2016/10/13	6478	6570	6420	6428	298572	304668	0
2016/10/14	6426	6556	6368	6552	222248	308150	0
2016/10/17	6584	6722	6584	6722	135292	328064	0
2016/10/18	6852	6922	6806	6870	586700	362002	0
2016/10/19	6820	7022	6742	6990	552928	407970	0
2016/10/20	7010	7110	6944	6950	742528	441612	0
2016/10/21	6932	6964	6828	6888	599094	464788	0
2016/10/24	6902	7034	6864	7018	541026	490834	0
2016/10/25	7048	7186	6982	6996	735880	491050	0
2016/10/26	6996	7064	6924	7040	493574	484036	0
2016/10/27	7054	7054	6940	6944	383144	488844	0
2016/10/28	6902	6986	6888	6978	339442	486814	0
2016/10/31	6972	6996	6896	6932	345498	490994	0
2016/11/01	6872	7042	6860	6932	462642	490884	0
2016/11/02	6930	6976	6790	6858	448590	476248	0
2016/11/03	6902	6928	6858	6894	253036	479988	0
2016/11/04	6918	6956	6818	6818	394108	467268	0
2016/11/07	6794	6910	6774	6882	318074	470664	0
2016/11/08	6904	6994	6862	6954	409760	485102	0
2016/11/09	6958	6992	6858	6888	319674	488400	0
2016/11/10	6920	7036	6874	6994	539010	486262	0
2016/11/11	6998	7232	6964	7132	673798	477570	0
2016/11/14	7134	7318	6828	6854	741666	435254	0
2016/11/15	6848	6944	6826	6846	377184	428862	0
2016/11/16	6846	6940	6840	6936	320324	438038	0
2016/11/17	6926	6966	6880	6926	269264	438018	0
2016/11/18	6936	6952	6880	6912	222808	430740	0
2016/11/21	6932	7022	6908	6988	316484	432478	0
2016/11/22	7000	7068	6990	7026	313850	434282	0
2016/11/23	7002	7062	7000	7016	272546	443562	0
2016/11/24	7014	7322	6962	7282	645664	430798	0
2016/11/25	7284	7528	7274	7496	684452	489310	0
2016/11/28	7500	7594	7404	7548	589206	504410	0
2016/11/29	7542	7568	7420	7474	381030	488668	0
2016/11/30	7462	7678	7342	7638	989184	546678	0
2016/12/01	7712	7808	7610	7638	753492	538148	0
2016/12/02	7676	7696	7552	7658	443680	512200	0
2016/12/05	7646	7736	7590	7676	394908	513870	0
2016/12/06	7708	7744	7620	7640	241472	513930	0
2016/12/07	7710	7742	7624	7696	334688	502320	0
2016/12/08	7668	7670	7578	7604	260168	479254	0
2016/12/09	7592	7592	7420	7526	379618	440766	0
2016/12/12	7518	7660	7490	7606	267780	437920	0
2016/12/13	7596	7632	7558	7586	184408	432384	0
2016/12/14	7602	7664	7544	7564	266816	432104	0
2016/12/15	7546	7678	7514	7592	332704	420716	0
2016/12/16	7578	7692	7572	7582	287626	405390	0
2016/12/19	7570	7742	7568	7634	366482	407186	0
2016/12/20	7598	7606	7386	7448	346420	375842	0
2016/12/21	7462	7486	7416	7434	187252	371292	0
2016/12/22	7442	7490	7344	7346	214498	359452	0
2016/12/23	7334	7340	7158	7188	338272	330512	0
2016/12/26	7212	7240	7068	7140	269520	313048	0
2016/12/27	7152	7298	7132	7290	181078	308616	0
2016/12/28	7280	7366	7242	7258	228570	313402	0
2016/12/29	7244	7322	7192	7266	197644	313728	0
2016/12/30	7278	7322	7250	7264	140914	310286	0
2017/01/02	7264	7264	7264	7264	140914	310286	0
2017/01/03	7262	7340	7212	7214	157108	318618	0
2017/01/04	7218	7262	7084	7164	243752	328190	0
2017/01/05	7178	7214	7136	7156	144510	325062	0
2017/01/06	7160	7206	7048	7048	184004	343136	0
2017/01/09	7074	7100	7024	7078	176274	344376	0
2017/01/10	7076	7142	7076	7130	177738	343510	0
2017/01/11	7118	7196	7108	7170	178076	348426	0
2017/01/12	7164	7200	7132	7154	150388	349228	0
2017/01/13	7162	7214	7130	7156	184318	351792	0
2017/01/16	7152	7278	7126	7274	245670	349134	0
2017/01/17	7280	7398	7274	7362	313944	334142	0
2017/01/18	7368	7372	7256	7292	208596	337846	0
2017/01/19	7288	7332	7272	7310	148470	339878	0
2017/01/20	7306	7324	7250	7262	153172	340386	0
2017/01/23	7254	7264	7196	7252	127618	336990	0
2017/01/24	7246	7336	7236	7324	144504	338548	0
2017/01/25	7326	7328	7208	7218	158106	350284	0
2017/01/26	7226	7268	7182	7194	102360	350554	0
2017/02/03	7214	7238	7116	7134	104194	355494	0
2017/02/06	7142	7238	7142	7194	216356	351044	0
2017/02/07	7210	7226	7154	7166	148956	360062	0
2017/02/08	7158	7250	7158	7240	192588	366314	0
2017/02/09	7238	7282	7216	7220	157026	365402	0
2017/02/10	7216	7316	7214	7316	230952	378076	0
2017/02/13	7298	7348	7250	7254	272730	383880	0
2017/02/14	7268	7296	7170	7176	234292	395416	0
2017/02/15	7192	7208	7140	7152	211082	405466	0
2017/02/16	7158	7210	7120	7126	252558	416862	0
2017/02/17	7108	7156	7022	7024	292232	424496	0
2017/02/20	7030	7058	7014	7058	157300	421698	0
2017/02/21	7054	7076	6994	7040	211454	425964	0
2017/02/22	7026	7044	6978	7022	186302	426366	0
2017/02/23	7030	7044	6924	6942	202446	430214	0
2017/02/24	6952	6962	6876	6952	205538	431264	0
2017/02/27	6960	6990	6918	6940	178250	428862	0
2017/02/28	6930	6980	6904	6950	193934	433712	0
2017/03/01	6984	7106	6976	7038	295960	423450	0
2017/03/02	7064	7094	7036	7070	164986	428950	0
2017/03/03	7064	7088	7028	7070	184566	427972	0
2017/03/06	7066	7112	7022	7060	179838	436230	0
2017/03/07	7060	7064	6928	6950	264674	449214	0
2017/03/08	6944	6958	6850	6868	230108	454534	0
2017/03/09	6880	6892	6778	6810	300636	468712	0
2017/03/10	6782	6796	6622	6642	393786	476048	0
2017/03/13	6692	6832	6688	6780	437640	438394	0
2017/03/14	6746	6786	6722	6744	255782	442858	0
2017/03/15	6756	6774	6662	6720	237704	448742	0
2017/03/16	6756	6766	6608	6664	337372	469932	0
2017/03/17	6672	6726	6656	6694	244676	466704	0
2017/03/20	6702	6712	6670	6698	231112	462572	0
2017/03/21	6694	6732	6668	6712	176274	462880	0
2017/03/22	6720	6752	6692	6712	208548	460176	0
2017/03/23	6706	6730	6600	6602	285550	491382	0
2017/03/24	6608	6640	6566	6574	232928	492274	0
2017/03/27	6570	6576	6394	6464	288594	487642	0
2017/03/28	6464	6522	6434	6480	197076	475180	0
2017/03/29	6492	6506	6470	6488	140134	476342	0
2017/03/30	6488	6498	6402	6414	206934	478868	0
2017/03/31	6396	6402	6290	6294	375968	478946	0
2017/04/05	6332	6364	6242	6338	189020	472296	0
2017/04/06	6356	6382	6302	6310	164448	483002	0
2017/04/07	6320	6342	6220	6248	238506	467880	0
2017/04/10	6258	6346	6258	6312	263472	466126	0
2017/04/11	6302	6392	6292	6344	278150	461550	0
2017/04/12	6342	6366	6198	6210	382776	475836	0
2017/04/13	6220	6294	6206	6282	202150	470566	0
2017/04/14	6264	6318	6246	6308	219436	459438	0
2017/04/17	6304	6408	6302	6348	269126	441098	0
2017/04/18	6348	6432	6320	6326	276742	442052	0
2017/04/19	6366	6366	6182	6240	225186	451596	0
2017/04/20	6240	6288	6224	6280	267304	453610	0
2017/04/21	6290	6322	6256	6294	217872	457678	0
2017/04/24	6294	6388	6290	6366	278524	461478	0
2017/04/25	6360	6384	6310	6328	260340	473000	0
2017/04/26	6334	6382	6296	6306	293038	478774	0
2017/04/27	6320	6412	6320	6366	291918	469286	0
2017/04/28	6358	6382	6312	6338	236852	462230	0
2017/05/02	6338	6470	6338	6456	225618	469182	0
2017/05/03	6456	6488	6436	6460	206384	459852	0
2017/05/04	6428	6492	6382	6456	363520	467182	0
2017/05/05	6454	6472	6368	6390	331302	462464	0
2017/05/08	6448	6532	6448	6490	337224	467666	0
2017/05/09	6462	6522	6434	6470	284476	469300	0
2017/05/10	6470	6492	6410	6422	247816	472446	0
2017/05/11	6428	6508	6354	6498	423340	452274	0
2017/05/12	6484	6490	6438	6470	215164	452488	0
2017/05/15	6448	6522	6426	6492	209098	448604	0
2017/05/16	6516	6598	6516	6564	296900	430482	0
2017/05/17	6568	6580	6512	6566	278700	423242	0
2017/05/18	6576	6590	6482	6518	275188	432516	0
2017/05/19	6436	6518	6434	6468	230604	424528	0
2017/05/22	6494	6560	6488	6540	189770	418274	0
2017/05/23	6540	6550	6470	6472	182028	422048	0
2017/05/24	6470	6492	6386	6404	245008	435644	0
2017/05/25	6422	6438	6386	6386	158416	440042	0
2017/05/26	6410	6414	6278	6282	302264	438128	0
2017/05/31	6282	6282	6090	6100	268298	442768	0
2017/06/01	6112	6130	6068	6098	253208	445394	0
2017/06/02	6124	6174	6110	6112	220318	443000	0
2017/06/05	6098	6190	6096	6150	255948	446772	0
2017/06/06	6140	6234	6126	6216	327814	430918	0
2017/06/07	6220	6260	6206	6228	190252	420866	0
2017/06/08	6230	6248	6188	6210	205692	427984	0
2017/06/09	6216	6300	6212	6286	258538	420204	0
2017/06/12	6302	6372	6288	6366	182044	410474	0
2017/06/13	6356	6358	6320	6324	168878	409210	0
2017/06/14	6314	6372	6312	6366	177512	403694	0
2017/06/15	6366	6426	6352	6386	196340	397346	0
2017/06/16	6394	6476	6370	6436	207044	391952	0
2017/06/19	6452	6520	6436	6500	224426	393508	0
2017/06/20	6492	6502	6410	6430	176110	388846	0
2017/06/21	6408	6416	6346	6378	199554	384912	0
2017/06/22	6384	6410	6314	6348	197210	395994	0
2017/06/23	6350	6364	6294	6332	150968	400622	0
2017/06/26	6342	6398	6322	6338	157664	405586	0
2017/06/27	6342	6422	6338	6404	239132	413400	0
2017/06/28	6424	6476	6396	6422	267096	418976	0
2017/06/29	6420	6502	6406	6460	248432	427256	0
2017/06/30	6458	6506	6422	6456	268760	420112	0
2017/07/03	6450	6566	6432	6528	247684	412786	0
2017/07/04	6536	6552	6420	6424	279772	408682	0
2017/07/05	6424	6466	6424	6458	171972	404486	0
2017/07/06	6458	6540	6454	6502	268068	391024	0
2017/07/07	6502	6556	6482	6546	202152	397028	0
2017/07/10	6548	6686	6548	6666	309798	388928	0
2017/07/11	6666	6724	6620	6674	304308	388290	0
2017/07/12	6660	6722	6638	6678	215864	390408	0
2017/07/13	6680	6712	6610	6624	264632	398184	0
2017/07/14	6610	6626	6526	6582	259826	405134	0
2017/07/17	6610	6648	6592	6632	199220	404458	0
2017/07/18	6644	6690	6602	6616	272120	403030	0
2017/07/19	6636	6660	6592	6660	198824	400624	0
2017/07/20	6664	6764	6642	6728	323706	408800	0
2017/07/21	6760	6796	6700	6746	290152	415776	0
2017/07/24	6724	6748	6608	6646	277008	411252	0
2017/07/25	6652	6776	6638	6772	205548	412970	0
2017/07/26	6778	6780	6652	6672	260454	406504	0
2017/07/27	6684	6746	6672	6734	167384	411810	0
2017/07/28	6752	6812	6620	6630	401070	412048	0
2017/07/31	6640	6758	6628	6740	279334	403632	0
2017/08/01	6726	6802	6712	6758	276456	405650	0
2017/08/02	6734	6750	6690	6730	191290	407450	0
2017/08/03	6738	6776	6644	6666	261190	409242	0
2017/08/04	6660	6708	6608	6666	315150	405872	0
2017/08/07	6674	6710	6654	6666	186576	407356	0
2017/08/08	6656	6786	6652	6774	261316	422794	0
2017/08/09	6778	6814	6748	6806	217098	428852	0
2017/08/10	6830	6856	6754	6852	279894	452752	0
2017/08/11	6850	7036	6832	6904	756576	500580	0
2017/08/14	6940	6972	6838	6878	336318	498666	0
2017/08/15	6862	6922	6844	6860	245370	494608	0
2017/08/16	6820	6846	6732	6764	317742	458078	0
2017/08/17	6774	6818	6760	6810	185266	459258	0
2017/08/18	6804	6866	6800	6862	203580	463096	0
2017/08/21	6860	6898	6832	6844	247758	462860	0
2017/08/22	6862	6982	6838	6964	301776	481020	0
2017/08/23	6952	7040	6918	7034	285122	485144	0
2017/08/24	7038	7062	6972	7040	237082	490194	0
2017/08/25	7066	7086	6994	7006	211276	494988	0
2017/08/28	7012	7076	6992	7024	180358	496226	0
2017/08/29	7022	7038	6944	6968	182342	491418	0
2017/08/30	6954	7024	6940	6950	206992	503418	0
2017/08/31	6956	6994	6936	6966	144866	502760	0
2017/09/01	6968	7032	6962	6994	207080	516812	0
2017/09/04	7002	7056	6952	7032	206476	522094	0
2017/09/05	7040	7064	6984	7058	199424	526184	0
2017/09/06	7062	7066	7012	7016	194836	523878	0
2017/09/07	7014	7028	6984	7016	149470	515208	0
2017/09/08	7018	7020	6916	6918	245224	506464	0
2017/09/11	6918	6986	6842	6958	265166	492376	0
2017/09/12	6944	6966	6910	6932	149256	488534	0
2017/09/13	6936	6994	6882	6888	219900	489000	0
2017/09/14	6906	6974	6892	6954	181826	490806	0
2017/09/15	6946	7026	6938	6990	232376	462830	0
2017/09/18	6990	6998	6880	6914	208162	457756	0
2017/09/19	6896	6940	6870	6884	132858	459656	0
2017/09/20	6860	6940	6856	6906	138342	458586	0
2017/09/21	6912	6930	6860	6880	133894	460246	0
2017/09/22	6860	6882	6822	6856	150364	449138	0
2017/09/25	6870	6880	6698	6734	240334	446908	0
2017/09/26	6738	6778	6714	6718	128534	444174	0
2017/09/27	6736	6756	6688	6714	150288	439010	0
2017/09/28	6698	6700	6560	6610	215758	434956	0
2017/09/29	6618	6670	6594	6652	142458	426746	0
2017/10/09	6672	6712	6650	6662	79738	426662	0
2017/10/10	6672	6684	6610	6626	118104	434880	0
2017/10/11	6620	6640	6586	6620	102642	440928	0
2017/10/12	6624	6690	6618	6688	125670	445100	0
2017/10/13	6684	6742	6612	6736	191420	452198	0
2017/10/16	6752	6768	6698	6764	148982	458378	0
