300181 佐力药业 1分钟线 前复权
      日期	    时间	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2020/07/03	1413	5.81	5.81	5.81	5.81	8700	50140.00
2020/07/03	1414	5.82	5.82	5.82	5.82	1000	5820.00
2020/07/03	1415	5.81	5.82	5.81	5.81	600	3488.00
2020/07/03	1416	5.81	5.81	5.81	5.81	2900	16848.00
2020/07/03	1417	5.82	5.82	5.81	5.81	4000	23252.00
2020/07/03	1418	5.81	5.82	5.80	5.80	76200	442480.00
2020/07/03	1419	5.81	5.81	5.81	5.81	37100	215552.00
2020/07/03	1420	5.81	5.82	5.80	5.80	5300	30836.00
2020/07/03	1421	5.80	5.81	5.80	5.81	14900	86516.00
2020/07/03	1422	5.81	5.81	5.80	5.81	68600	398552.00
2020/07/03	1423	5.81	5.82	5.81	5.82	159100	925828.00
2020/07/03	1424	5.82	5.82	5.82	5.82	7700	44816.00
2020/07/03	1425	5.83	5.83	5.82	5.82	34900	203296.00
2020/07/03	1426	5.82	5.83	5.82	5.82	46500	270660.00
2020/07/03	1427	5.82	5.83	5.82	5.83	40200	233984.00
2020/07/03	1428	5.82	5.83	5.82	5.82	6700	39012.00
2020/07/03	1429	5.83	5.83	5.82	5.83	105400	614476.00
2020/07/03	1430	5.83	5.84	5.82	5.84	43700	255200.00
2020/07/03	1431	5.83	5.84	5.83	5.83	55600	324156.00
2020/07/03	1432	5.84	5.84	5.83	5.83	27300	159208.00
2020/07/03	1433	5.83	5.84	5.83	5.83	10300	60052.00
2020/07/03	1434	5.84	5.84	5.83	5.83	23600	137608.00
2020/07/03	1435	5.83	5.84	5.83	5.83	67900	395836.00
2020/07/03	1436	5.83	5.84	5.83	5.83	21600	125932.00
2020/07/03	1437	5.83	5.84	5.83	5.83	104000	606736.00
2020/07/03	1438	5.84	5.84	5.83	5.83	40700	237316.00
2020/07/03	1439	5.83	5.84	5.83	5.83	10000	58300.00
2020/07/03	1440	5.83	5.83	5.83	5.83	26300	153332.00
2020/07/03	1441	5.83	5.84	5.83	5.83	16400	95632.00
2020/07/03	1442	5.84	5.84	5.83	5.83	4000	23332.00
2020/07/03	1443	5.83	5.84	5.83	5.83	64000	373156.00
2020/07/03	1444	5.83	5.83	5.83	5.83	15500	90364.00
2020/07/03	1445	5.83	5.83	5.83	5.83	5100	29736.00
2020/07/03	1446	5.83	5.83	5.82	5.83	8400	48960.00
2020/07/03	1447	5.83	5.83	5.82	5.82	29100	169436.00
2020/07/03	1448	5.82	5.83	5.82	5.82	120100	699608.00
2020/07/03	1449	5.82	5.83	5.82	5.83	20100	117016.00
2020/07/03	1450	5.83	5.83	5.82	5.83	22500	131136.00
2020/07/03	1451	5.83	5.83	5.82	5.82	11900	69360.00
2020/07/03	1452	5.82	5.83	5.82	5.83	57400	334360.00
2020/07/03	1453	5.83	5.83	5.82	5.82	32600	189828.00
2020/07/03	1454	5.83	5.83	5.82	5.83	44900	261604.00
2020/07/03	1455	5.83	5.83	5.82	5.83	97900	570564.00
2020/07/03	1456	5.82	5.83	5.82	5.83	138900	809652.00
2020/07/03	1457	5.83	5.83	5.82	5.83	85700	499448.00
2020/07/03	1458	5.83	5.83	5.83	5.83	1900	11076.00
2020/07/03	1459	5.83	5.83	5.83	5.83	0	0.00
2020/07/03	1500	5.82	5.82	5.82	5.82	125200	728664.00
2020/07/06	0931	5.83	5.84	5.80	5.81	248400	1447006.00
2020/07/06	0932	5.81	5.81	5.80	5.81	78700	457115.25
2020/07/06	0933	5.82	5.85	5.81	5.85	176400	1027594.00
2020/07/06	0934	5.85	5.86	5.83	5.84	36800	215044.00
2020/07/06	0935	5.84	5.85	5.83	5.84	93100	544060.00
2020/07/06	0936	5.84	5.84	5.83	5.84	45400	265474.50
2020/07/06	0937	5.84	5.86	5.84	5.85	95400	558424.75
2020/07/06	0938	5.85	5.86	5.84	5.84	52600	307820.00
2020/07/06	0939	5.85	5.86	5.85	5.85	68100	398921.00
2020/07/06	0940	5.85	5.86	5.85	5.85	37300	218531.00
2020/07/06	0941	5.86	5.87	5.86	5.87	93900	550299.00
2020/07/06	0942	5.86	5.87	5.86	5.86	98000	574683.00
2020/07/06	0943	5.87	5.87	5.86	5.86	76600	449416.00
2020/07/06	0944	5.86	5.87	5.86	5.86	80500	471865.00
2020/07/06	0945	5.86	5.87	5.86	5.86	34900	204217.00
2020/07/06	0946	5.86	5.87	5.85	5.85	84800	497260.50
2020/07/06	0947	5.85	5.86	5.85	5.86	49300	288619.00
2020/07/06	0948	5.85	5.86	5.85	5.85	61900	362480.00
2020/07/06	0949	5.85	5.87	5.85	5.87	171300	1004742.00
2020/07/06	0950	5.85	5.88	5.85	5.87	27000	158403.00
2020/07/06	0951	5.87	5.88	5.87	5.88	101900	599039.00
2020/07/06	0952	5.87	5.88	5.87	5.87	58800	345493.00
2020/07/06	0953	5.87	5.88	5.86	5.87	49500	290562.00
2020/07/06	0954	5.87	5.88	5.86	5.87	72600	426381.00
2020/07/06	0955	5.87	5.91	5.87	5.91	283600	1669973.00
2020/07/06	0956	5.91	5.91	5.90	5.91	121600	718343.00
2020/07/06	0957	5.90	5.91	5.90	5.90	141600	836099.00
2020/07/06	0958	5.90	5.91	5.90	5.91	93500	552090.00
2020/07/06	0959	5.91	5.91	5.90	5.90	53000	312959.00
2020/07/06	1000	5.90	5.91	5.90	5.90	94900	560588.00
2020/07/06	1001	5.91	5.91	5.90	5.90	63500	374789.00
2020/07/06	1002	5.90	5.90	5.89	5.90	40800	240647.00
2020/07/06	1003	5.90	5.90	5.89	5.89	85000	501510.00
2020/07/06	1004	5.90	5.91	5.89	5.89	90900	536144.00
2020/07/06	1005	5.90	5.91	5.89	5.90	90800	536300.00
2020/07/06	1006	5.89	5.90	5.89	5.89	23000	135546.00
2020/07/06	1007	5.89	5.90	5.89	5.90	19500	114964.00
2020/07/06	1008	5.89	5.90	5.89	5.90	24300	143276.00
2020/07/06	1009	5.89	5.90	5.89	5.90	4600	27136.00
2020/07/06	1010	5.90	5.90	5.89	5.90	16900	99670.00
2020/07/06	1011	5.89	5.90	5.89	5.89	114900	677528.00
2020/07/06	1012	5.90	5.90	5.89	5.89	58900	347268.00
2020/07/06	1013	5.89	5.90	5.89	5.89	31200	183968.00
2020/07/06	1014	5.90	5.90	5.89	5.90	24300	143210.00
2020/07/06	1015	5.90	5.90	5.89	5.89	14900	87794.00
2020/07/06	1016	5.89	5.90	5.89	5.90	46400	273572.00
2020/07/06	1017	5.90	5.90	5.89	5.89	30400	179118.00
2020/07/06	1018	5.90	5.90	5.89	5.90	13600	80142.00
2020/07/06	1019	5.90	5.90	5.89	5.89	50800	299694.00
2020/07/06	1020	5.90	5.90	5.89	5.90	8000	47244.00
2020/07/06	1021	5.90	5.90	5.89	5.90	75000	442450.00
2020/07/06	1022	5.90	5.90	5.89	5.89	74900	441568.00
2020/07/06	1023	5.89	5.90	5.89	5.90	132700	782924.00
2020/07/06	1024	5.90	5.91	5.90	5.90	5500	32470.00
2020/07/06	1025	5.90	5.91	5.90	5.90	43100	254310.00
2020/07/06	1026	5.90	5.90	5.90	5.90	26900	158752.00
2020/07/06	1027	5.90	5.91	5.90	5.90	22100	130550.00
2020/07/06	1028	5.90	5.91	5.90	5.90	52400	309192.00
2020/07/06	1029	5.90	5.90	5.90	5.90	48800	287762.00
2020/07/06	1030	5.89	5.90	5.89	5.89	28000	165094.00
2020/07/06	1031	5.89	5.89	5.88	5.89	122300	720366.00
2020/07/06	1032	5.89	5.90	5.89	5.89	68700	404644.00
2020/07/06	1033	5.89	5.89	5.88	5.88	50600	297750.00
2020/07/06	1034	5.88	5.89	5.88	5.88	52200	306962.00
2020/07/06	1035	5.88	5.89	5.88	5.89	58400	343736.00
2020/07/06	1036	5.89	5.90	5.89	5.90	28400	167330.00
2020/07/06	1037	5.89	5.89	5.89	5.89	9800	57722.00
2020/07/06	1038	5.89	5.90	5.88	5.89	28700	168958.00
2020/07/06	1039	5.89	5.90	5.89	5.90	4400	25978.00
2020/07/06	1040	5.89	5.90	5.89	5.89	5100	30070.00
2020/07/06	1041	5.90	5.90	5.89	5.89	95900	565342.00
2020/07/06	1042	5.89	5.89	5.89	5.89	2000	11780.00
2020/07/06	1043	5.89	5.90	5.89	5.90	1200	7074.00
2020/07/06	1044	5.89	5.90	5.89	5.90	27200	160290.00
2020/07/06	1045	5.90	5.90	5.89	5.90	36000	212390.00
2020/07/06	1046	5.89	5.90	5.89	5.89	57700	340304.00
2020/07/06	1047	5.90	5.90	5.89	5.90	18700	110190.00
2020/07/06	1048	5.89	5.90	5.89	5.89	600	3538.00
2020/07/06	1049	5.89	5.90	5.89	5.89	90800	534852.00
2020/07/06	1050	5.89	5.90	5.89	5.90	8300	48956.00
2020/07/06	1051	5.90	5.90	5.89	5.89	13600	80176.00
2020/07/06	1052	5.90	5.90	5.89	5.90	26000	153312.00
2020/07/06	1053	5.90	5.90	5.89	5.90	159400	939336.00
2020/07/06	1054	5.90	5.90	5.89	5.90	89000	525186.00
2020/07/06	1055	5.91	5.91	5.90	5.91	27300	161270.00
2020/07/06	1056	5.90	5.91	5.90	5.90	53600	316702.00
2020/07/06	1057	5.91	5.91	5.90	5.91	62400	368628.00
2020/07/06	1058	5.91	5.91	5.91	5.91	114900	679058.00
2020/07/06	1059	5.91	5.92	5.91	5.91	29400	173800.00
2020/07/06	1100	5.92	5.92	5.91	5.92	20000	118390.00
2020/07/06	1101	5.91	5.92	5.91	5.92	58700	347476.00
2020/07/06	1102	5.91	5.92	5.91	5.92	5300	31370.00
2020/07/06	1103	5.92	5.92	5.91	5.91	58000	343082.00
2020/07/06	1104	5.92	5.92	5.91	5.92	39100	231450.00
2020/07/06	1105	5.92	5.92	5.91	5.92	28200	166912.00
2020/07/06	1106	5.92	5.92	5.91	5.92	35700	211322.00
2020/07/06	1107	5.92	5.92	5.91	5.92	116700	690704.00
2020/07/06	1108	5.92	5.92	5.91	5.92	38400	227272.00
2020/07/06	1109	5.92	5.92	5.91	5.92	32700	193544.00
2020/07/06	1110	5.92	5.92	5.92	5.92	16700	98864.00
2020/07/06	1111	5.92	5.92	5.92	5.92	93700	554704.00
2020/07/06	1112	5.93	5.93	5.92	5.93	132100	783316.00
2020/07/06	1113	5.94	5.94	5.93	5.93	38000	225604.00
2020/07/06	1114	5.93	5.94	5.93	5.94	68800	408132.00
2020/07/06	1115	5.94	5.94	5.93	5.94	69900	414776.00
2020/07/06	1116	5.93	5.94	5.93	5.93	57800	342984.00
2020/07/06	1117	5.94	5.94	5.93	5.93	12500	74192.00
2020/07/06	1118	5.94	5.94	5.93	5.93	13500	80124.00
2020/07/06	1119	5.93	5.93	5.93	5.93	23400	138764.00
2020/07/06	1120	5.93	5.94	5.93	5.93	16100	95552.00
2020/07/06	1121	5.93	5.94	5.93	5.93	40700	241652.00
2020/07/06	1122	5.93	5.94	5.92	5.92	23300	138232.00
2020/07/06	1123	5.93	5.93	5.93	5.93	16100	95472.00
2020/07/06	1124	5.94	5.94	5.93	5.93	13000	77120.00
2020/07/06	1125	5.93	5.93	5.93	5.93	24700	146472.00
2020/07/06	1126	5.93	5.93	5.92	5.92	45500	269516.00
2020/07/06	1127	5.92	5.94	5.92	5.93	59100	350852.00
2020/07/06	1128	5.93	5.94	5.93	5.93	36400	215900.00
2020/07/06	1129	5.93	5.93	5.93	5.93	19900	118008.00
2020/07/06	1130	5.93	5.93	5.92	5.93	4800	28452.00
2020/07/06	1301	5.93	5.94	5.92	5.93	156500	928804.00
2020/07/06	1302	5.93	5.95	5.93	5.94	30800	182960.00
2020/07/06	1303	5.94	5.94	5.94	5.94	16500	98008.00
2020/07/06	1304	5.94	5.95	5.94	5.94	32300	191872.00
2020/07/06	1305	5.94	5.94	5.94	5.94	27800	165116.00
2020/07/06	1306	5.94	5.95	5.94	5.94	54800	325616.00
2020/07/06	1307	5.94	5.95	5.94	5.94	23500	139612.00
2020/07/06	1308	5.94	5.95	5.94	5.94	21700	128936.00
2020/07/06	1309	5.95	5.95	5.94	5.95	24300	144496.00
2020/07/06	1310	5.94	5.95	5.94	5.94	10700	63632.00
2020/07/06	1311	5.94	5.95	5.94	5.95	27300	162424.00
2020/07/06	1312	5.95	5.95	5.94	5.95	40100	238464.00
2020/07/06	1313	5.94	5.95	5.94	5.95	11200	66532.00
2020/07/06	1314	5.95	5.96	5.94	5.95	196100	1166908.00
2020/07/06	1315	5.96	5.96	5.95	5.96	87200	519316.00
2020/07/06	1316	5.96	5.96	5.96	5.96	48200	287272.00
2020/07/06	1317	5.96	5.97	5.96	5.97	44800	267108.00
2020/07/06	1318	5.96	5.97	5.96	5.96	36800	219524.00
2020/07/06	1319	5.96	5.96	5.94	5.94	188600	1122900.00
2020/07/06	1320	5.95	5.95	5.94	5.95	70200	417132.00
2020/07/06	1321	5.95	5.95	5.95	5.95	65600	390320.00
2020/07/06	1322	5.95	5.95	5.94	5.94	41200	244876.00
2020/07/06	1323	5.94	5.94	5.94	5.94	24800	147312.00
2020/07/06	1324	5.94	5.94	5.93	5.93	65400	387824.00
2020/07/06	1325	5.93	5.94	5.93	5.93	39600	234840.00
2020/07/06	1326	5.93	5.94	5.93	5.93	37800	224292.00
2020/07/06	1327	5.93	5.94	5.93	5.93	24900	147736.00
2020/07/06	1328	5.93	5.94	5.93	5.93	9300	55168.00
2020/07/06	1329	5.93	5.94	5.92	5.92	73300	434756.00
2020/07/06	1330	5.93	5.93	5.92	5.92	35000	207288.00
2020/07/06	1331	5.92	5.93	5.92	5.93	76700	454276.00
2020/07/06	1332	5.93	5.93	5.92	5.93	47900	284000.00
2020/07/06	1333	5.93	5.94	5.93	5.93	72100	427788.00
2020/07/06	1334	5.93	5.94	5.93	5.94	47400	281420.00
2020/07/06	1335	5.94	5.94	5.93	5.94	2900	17224.00
2020/07/06	1336	5.94	5.94	5.93	5.93	17200	102068.00
2020/07/06	1337	5.94	5.94	5.93	5.93	36700	217948.00
2020/07/06	1338	5.94	5.94	5.94	5.94	79100	469852.00
2020/07/06	1339	5.94	5.94	5.94	5.94	27300	162164.00
2020/07/06	1340	5.94	5.94	5.93	5.94	44800	265932.00
2020/07/06	1341	5.94	5.94	5.94	5.94	13900	82568.00
2020/07/06	1342	5.93	5.94	5.93	5.93	6000	35596.00
2020/07/06	1343	5.93	5.94	5.93	5.94	10600	62908.00
2020/07/06	1344	5.93	5.94	5.93	5.94	17800	105704.00
2020/07/06	1345	5.94	5.94	5.93	5.93	42800	253856.00
2020/07/06	1346	5.94	5.94	5.93	5.94	8400	49888.00
2020/07/06	1347	5.94	5.94	5.93	5.93	18900	112264.00
2020/07/06	1348	5.94	5.94	5.93	5.93	22100	131168.00
2020/07/06	1349	5.93	5.93	5.93	5.93	22800	135212.00
2020/07/06	1350	5.94	5.94	5.93	5.94	28400	168636.00
2020/07/06	1351	5.94	5.94	5.93	5.94	64600	383624.00
2020/07/06	1352	5.93	5.94	5.93	5.94	32800	194572.00
2020/07/06	1353	5.93	5.94	5.93	5.93	103300	613304.00
2020/07/06	1354	5.93	5.94	5.93	5.93	7600	45076.00
2020/07/06	1355	5.93	5.94	5.93	5.93	123600	732952.00
2020/07/06	1356	5.93	5.94	5.93	5.94	17300	102608.00
2020/07/06	1357	5.93	5.93	5.93	5.93	27200	161296.00
2020/07/06	1358	5.93	5.93	5.93	5.93	25500	151216.00
2020/07/06	1359	5.93	5.93	5.91	5.92	183100	1084140.00
2020/07/06	1400	5.93	5.93	5.92	5.92	11300	67008.00
2020/07/06	1401	5.93	5.93	5.92	5.93	18700	110780.00
2020/07/06	1402	5.92	5.93	5.92	5.92	5700	33756.00
2020/07/06	1403	5.93	5.93	5.92	5.92	53600	317664.00
2020/07/06	1404	5.93	5.94	5.93	5.94	101100	599576.00
2020/07/06	1405	5.94	5.94	5.93	5.93	22500	133596.00
2020/07/06	1406	5.93	5.94	5.93	5.93	25500	151280.00
2020/07/06	1407	5.94	5.94	5.93	5.94	35600	211244.00
2020/07/06	1408	5.94	5.94	5.93	5.94	10400	61768.00
2020/07/06	1409	5.93	5.94	5.93	5.94	126800	753156.00
2020/07/06	1410	5.94	5.95	5.94	5.95	82700	492048.00
2020/07/06	1411	5.94	5.94	5.94	5.94	5500	32136.00
2020/07/06	1412	5.94	5.95	5.94	5.95	10000	59428.00
2020/07/06	1413	5.95	5.95	5.94	5.95	117300	697832.00
2020/07/06	1414	5.94	5.95	5.94	5.94	29900	177636.00
2020/07/06	1415	5.94	5.95	5.94	5.94	40800	242492.00
2020/07/06	1416	5.95	5.95	5.94	5.94	1300	7728.00
2020/07/06	1417	5.94	5.95	5.94	5.94	24800	147332.00
2020/07/06	1418	5.94	5.95	5.94	5.95	26200	155644.00
2020/07/06	1419	5.95	5.95	5.94	5.95	98200	584188.00
2020/07/06	1420	5.95	5.95	5.94	5.94	7600	45196.00
2020/07/06	1421	5.94	5.95	5.94	5.95	11200	66584.00
2020/07/06	1422	5.95	5.95	5.94	5.95	27900	165880.00
2020/07/06	1423	5.94	5.95	5.94	5.95	15100	89812.00
2020/07/06	1424	5.94	5.95	5.94	5.94	76500	454432.00
2020/07/06	1425	5.94	5.94	5.94	5.94	72100	428276.00
2020/07/06	1426	5.94	5.95	5.94	5.94	81200	482368.00
2020/07/06	1427	5.94	5.94	5.93	5.94	39900	237476.00
2020/07/06	1428	5.93	5.94	5.93	5.94	3000	17812.00
2020/07/06	1429	5.93	5.94	5.93	5.93	16800	99624.00
2020/07/06	1430	5.93	5.94	5.93	5.94	44600	264608.00
2020/07/06	1431	5.94	5.94	5.93	5.93	20000	118656.00
2020/07/06	1432	5.93	5.94	5.93	5.93	31900	189216.00
2020/07/06	1433	5.94	5.94	5.93	5.94	44500	264124.00
2020/07/06	1434	5.94	5.94	5.93	5.93	11300	67024.00
2020/07/06	1435	5.93	5.94	5.93	5.93	45600	270500.00
2020/07/06	1436	5.93	5.94	5.93	5.93	19200	113988.00
2020/07/06	1437	5.94	5.94	5.93	5.94	4800	28508.00
2020/07/06	1438	5.94	5.94	5.93	5.93	300	1780.00
2020/07/06	1439	5.94	5.94	5.93	5.94	195600	1160940.00
2020/07/06	1440	5.94	5.95	5.93	5.95	79700	473096.00
2020/07/06	1441	5.95	5.95	5.94	5.95	136200	809332.00
2020/07/06	1442	5.94	5.94	5.94	5.94	29700	176424.00
2020/07/06	1443	5.94	5.95	5.94	5.95	51500	306408.00
2020/07/06	1444	5.95	5.95	5.94	5.94	85400	507328.00
2020/07/06	1445	5.94	5.95	5.94	5.94	23500	139704.00
2020/07/06	1446	5.95	5.95	5.94	5.94	16200	96232.00
2020/07/06	1447	5.94	5.95	5.94	5.95	62700	372600.00
2020/07/06	1448	5.94	5.95	5.94	5.94	19700	117104.00
2020/07/06	1449	5.94	5.95	5.94	5.95	55800	331728.00
2020/07/06	1450	5.95	5.95	5.94	5.94	103100	612960.00
2020/07/06	1451	5.95	5.95	5.94	5.95	25300	150520.00
2020/07/06	1452	5.94	5.95	5.94	5.95	124600	740280.00
2020/07/06	1453	5.94	5.95	5.94	5.94	134000	796304.00
2020/07/06	1454	5.95	5.95	5.94	5.95	216500	1286776.00
2020/07/06	1455	5.94	5.95	5.94	5.95	147600	877920.00
2020/07/06	1456	5.94	5.95	5.94	5.94	172200	1023888.00
2020/07/06	1457	5.94	5.95	5.94	5.95	212500	1263792.00
2020/07/06	1458	5.95	5.95	5.95	5.95	0	0.00
2020/07/06	1459	5.95	5.95	5.95	5.95	0	0.00
2020/07/06	1500	5.95	5.95	5.95	5.95	321500	1912920.00
2020/07/07	0931	5.97	5.98	5.95	5.96	470300	2805576.50
2020/07/07	0932	5.95	5.96	5.92	5.94	254200	1509608.00
2020/07/07	0933	5.94	5.94	5.92	5.94	183900	1090703.00
2020/07/07	0934	5.94	5.96	5.94	5.96	288000	1713756.00
2020/07/07	0935	5.95	5.96	5.95	5.95	171800	1022609.00
2020/07/07	0936	5.95	5.96	5.94	5.95	185200	1101883.50
2020/07/07	0937	5.94	5.96	5.94	5.95	398100	2368218.00
2020/07/07	0938	5.94	5.95	5.93	5.95	166800	991682.00
2020/07/07	0939	5.95	5.96	5.94	5.95	101200	602108.00
2020/07/07	0940	5.95	5.95	5.94	5.95	57200	340172.00
2020/07/07	0941	5.95	5.95	5.93	5.94	112300	667068.00
2020/07/07	0942	5.94	5.95	5.94	5.94	53200	316025.00
2020/07/07	0943	5.94	5.95	5.94	5.94	96600	574215.00
2020/07/07	0944	5.94	5.94	5.92	5.92	213700	1266602.00
2020/07/07	0945	5.92	5.92	5.91	5.92	266500	1576446.00
2020/07/07	0946	5.91	5.91	5.90	5.90	144700	854386.00
2020/07/07	0947	5.90	5.92	5.90	5.92	218600	1290864.00
2020/07/07	0948	5.91	5.92	5.91	5.92	102800	607832.00
2020/07/07	0949	5.91	5.91	5.90	5.91	144400	853328.00
2020/07/07	0950	5.91	5.92	5.90	5.91	259600	1533862.00
2020/07/07	0951	5.91	5.92	5.90	5.92	90900	537454.00
2020/07/07	0952	5.92	5.92	5.91	5.91	83900	496396.00
2020/07/07	0953	5.91	5.92	5.91	5.92	78000	461120.00
2020/07/07	0954	5.92	5.93	5.91	5.93	124900	737890.00
2020/07/07	0955	5.92	5.92	5.91	5.92	88100	521126.00
2020/07/07	0956	5.92	5.92	5.91	5.92	51900	307170.00
2020/07/07	0957	5.92	5.93	5.92	5.92	64100	379532.00
2020/07/07	0958	5.92	5.93	5.92	5.93	12600	74604.00
2020/07/07	0959	5.93	5.94	5.93	5.93	61200	362934.00
2020/07/07	1000	5.94	5.94	5.94	5.94	39300	233442.00
2020/07/07	1001	5.94	5.94	5.93	5.94	140800	836126.00
2020/07/07	1002	5.94	5.96	5.94	5.96	373700	2223794.00
2020/07/07	1003	5.96	5.98	5.96	5.97	318000	1896062.00
2020/07/07	1004	5.98	5.98	5.98	5.98	197600	1181598.00
2020/07/07	1005	5.98	5.99	5.98	5.98	89100	533168.00
2020/07/07	1006	5.98	6.00	5.98	6.00	259900	1556720.00
2020/07/07	1007	6.00	6.03	6.00	6.01	263000	1580184.00
2020/07/07	1008	6.01	6.02	6.00	6.02	208000	1249824.00
2020/07/07	1009	6.01	6.02	6.00	6.01	157500	946452.00
2020/07/07	1010	6.00	6.01	6.00	6.01	168400	1011180.00
2020/07/07	1011	6.00	6.00	5.99	6.00	69700	417900.00
2020/07/07	1012	5.99	6.01	5.99	6.00	84200	505400.00
2020/07/07	1013	6.01	6.01	6.00	6.00	120200	721340.00
2020/07/07	1014	6.00	6.00	5.99	6.00	33600	201548.00
2020/07/07	1015	5.99	6.00	5.99	5.99	87400	523712.00
2020/07/07	1016	5.99	6.00	5.99	6.00	56500	338740.00
2020/07/07	1017	5.99	6.00	5.99	6.00	79300	475260.00
2020/07/07	1018	6.00	6.00	5.99	5.99	100000	599312.00
2020/07/07	1019	5.99	5.99	5.98	5.98	41500	248572.00
2020/07/07	1020	5.98	5.99	5.98	5.99	9500	56844.00
2020/07/07	1021	5.99	5.99	5.99	5.99	28900	172972.00
2020/07/07	1022	5.99	5.99	5.98	5.99	57800	345856.00
2020/07/07	1023	5.99	5.99	5.98	5.98	18600	111332.00
2020/07/07	1024	5.99	5.99	5.99	5.99	10300	61696.00
2020/07/07	1025	5.99	5.99	5.98	5.99	27700	165900.00
2020/07/07	1026	5.99	5.99	5.97	5.97	126100	753676.00
2020/07/07	1027	5.98	5.98	5.97	5.97	80400	480188.00
2020/07/07	1028	5.97	5.97	5.97	5.97	40900	244176.00
2020/07/07	1029	5.97	5.97	5.96	5.97	41100	245340.00
2020/07/07	1030	5.97	5.98	5.96	5.98	49500	295512.00
2020/07/07	1031	5.97	5.97	5.96	5.96	42200	251632.00
2020/07/07	1032	5.97	5.97	5.95	5.96	130200	776028.00
2020/07/07	1033	5.95	5.96	5.95	5.96	45400	270480.00
2020/07/07	1034	5.95	5.97	5.95	5.96	42100	250892.00
2020/07/07	1035	5.96	5.97	5.96	5.96	77300	460892.00
2020/07/07	1036	5.96	5.97	5.96	5.96	37000	220736.00
2020/07/07	1037	5.96	5.97	5.96	5.97	94100	561140.00
2020/07/07	1038	5.97	5.98	5.97	5.98	16800	100412.00
2020/07/07	1039	5.98	5.98	5.96	5.97	18500	110444.00
2020/07/07	1040	5.97	5.97	5.96	5.96	63700	379908.00
2020/07/07	1041	5.97	5.97	5.96	5.97	18900	112700.00
2020/07/07	1042	5.97	5.97	5.97	5.97	13200	78804.00
2020/07/07	1043	5.97	5.98	5.97	5.97	49200	293828.00
2020/07/07	1044	5.98	5.98	5.97	5.97	26400	157680.00
2020/07/07	1045	5.97	5.97	5.97	5.97	20500	122396.00
2020/07/07	1046	5.98	5.98	5.97	5.97	41900	250208.00
2020/07/07	1047	5.97	5.98	5.97	5.98	19300	115296.00
2020/07/07	1048	5.98	5.98	5.97	5.98	34900	208420.00
2020/07/07	1049	5.98	5.98	5.97	5.97	28900	172540.00
2020/07/07	1050	5.97	5.98	5.97	5.97	30800	183880.00
2020/07/07	1051	5.98	5.98	5.97	5.97	12100	72264.00
2020/07/07	1052	5.97	5.98	5.97	5.97	30500	182112.00
2020/07/07	1053	5.97	5.98	5.97	5.98	17300	103340.00
2020/07/07	1054	5.97	5.97	5.97	5.97	36600	218508.00
2020/07/07	1055	5.97	5.98	5.97	5.97	34700	207164.00
2020/07/07	1056	5.97	5.97	5.96	5.97	26400	157408.00
2020/07/07	1057	5.97	5.97	5.96	5.97	12700	75768.00
2020/07/07	1058	5.97	5.97	5.97	5.97	26200	156416.00
2020/07/07	1059	5.97	5.97	5.97	5.97	14200	84772.00
2020/07/07	1100	5.98	5.98	5.97	5.97	82500	492552.00
2020/07/07	1101	5.98	5.99	5.98	5.98	114500	684704.00
2020/07/07	1102	5.99	5.99	5.98	5.99	23300	139484.00
2020/07/07	1103	5.99	5.99	5.98	5.98	28400	169980.00
2020/07/07	1104	5.99	5.99	5.98	5.98	118100	706760.00
2020/07/07	1105	5.98	5.99	5.98	5.98	39000	233584.00
2020/07/07	1106	5.99	5.99	5.99	5.99	19900	119200.00
2020/07/07	1107	5.99	6.00	5.99	5.99	9000	53920.00
2020/07/07	1108	5.99	6.00	5.99	6.00	2100	12600.00
2020/07/07	1109	5.99	5.99	5.99	5.99	13100	78492.00
2020/07/07	1110	5.99	6.00	5.99	6.00	20600	123420.00
2020/07/07	1111	5.99	6.00	5.99	6.00	19300	115768.00
2020/07/07	1112	6.00	6.00	5.99	5.99	24100	144396.00
2020/07/07	1113	5.99	6.00	5.99	5.99	15300	91672.00
2020/07/07	1114	5.99	5.99	5.99	5.99	109300	654708.00
2020/07/07	1115	5.99	5.99	5.98	5.99	153000	915464.00
2020/07/07	1116	5.98	5.98	5.98	5.98	17400	104052.00
2020/07/07	1117	5.99	5.99	5.98	5.99	156300	935236.00
2020/07/07	1118	5.99	5.99	5.99	5.99	35100	210248.00
2020/07/07	1119	5.98	5.99	5.98	5.98	117600	703252.00
2020/07/07	1120	5.98	5.99	5.98	5.98	18100	108248.00
2020/07/07	1121	5.98	5.98	5.98	5.98	18100	108684.00
2020/07/07	1122	5.99	5.99	5.98	5.98	44000	262732.00
2020/07/07	1123	5.98	5.98	5.98	5.98	60600	362388.00
2020/07/07	1124	5.97	5.98	5.97	5.98	25800	154272.00
2020/07/07	1125	5.98	5.98	5.98	5.98	8100	48440.00
2020/07/07	1126	5.97	5.98	5.97	5.97	12000	71708.00
2020/07/07	1127	5.98	5.98	5.97	5.97	6200	37072.00
2020/07/07	1128	5.98	5.98	5.97	5.98	53300	319036.00
2020/07/07	1129	5.98	5.98	5.97	5.97	16200	96420.00
2020/07/07	1130	5.98	5.98	5.98	5.98	13500	81172.00
2020/07/07	1301	5.99	5.99	5.98	5.99	117800	705260.00
